Retail price,Wholesale price
12.3,3.42
13.24,3.42
11.92,3.42
8.97,3.42
10.09,3.42
14.06,3.42
7.62,4.08
8.57,4.08
12.3,4.08
13.24,4.08
11.92,4.08
8.97,4.08
10.09,4.08
14.06,4.08
7.62,3.24
8.57,3.24
12.3,3.24
13.24,3.24
11.92,3.24
8.97,3.24
10.09,3.24
14.06,3.24
7.62,4.08
8.57,4.08
12.3,4.08
13.24,4.08
11.92,4.08
8.97,4.08
10.09,4.08
14.06,4.08
7.62,5.58
8.57,5.58
12.3,5.58
13.24,5.58
11.92,5.58
8.97,5.58
10.09,5.58
14.06,5.58
7.62,6.48
8.57,6.48
12.3,6.48
13.24,6.48
11.92,6.48
8.97,6.48
10.09,6.48
14.06,6.48
7.62,4.98
8.57,4.98
12.3,4.98
13.24,4.98
11.92,4.98
8.97,4.98
10.09,4.98
14.06,4.98
7.62,4.56
8.57,4.56
12.3,4.56
13.24,4.56
11.92,4.56
8.97,4.56
10.09,4.56
14.06,4.56
7.62,5.46
8.57,5.46
12.3,5.46
13.24,5.46
11.92,5.46
8.97,5.46
10.09,5.46
14.06,5.46
7.62,3.9
8.57,3.9
12.3,3.9
13.24,3.9
11.92,3.9
8.97,3.9
10.09,3.9
14.06,3.9
7.62,3.3
8.57,3.3
12.3,3.3
13.24,3.3
11.92,3.3
8.97,3.3
10.09,3.3
14.06,3.3
7.62,3.06
8.57,3.06
12.3,3.06
13.24,3.06
11.92,3.06
8.97,3.06
10.09,3.06
14.06,3.06
7.62,2.46
8.57,2.46
12.3,2.46
13.24,2.46
11.92,2.46
8.97,2.46
10.09,2.46
14.06,2.46
7.62,3.6
8.57,3.6
12.3,3.6
13.24,3.6
11.92,3.6
8.97,3.6
10.09,3.6
14.06,3.6
7.62,4.92
8.57,4.92
12.3,4.92
13.24,4.92
11.92,4.92
8.97,4.92
10.09,4.92
14.06,4.92
7.62,3.12
8.57,3.12
12.3,3.12
13.24,3.12
11.92,3.12
8.97,3.12
10.09,3.12
14.06,3.12
7.62,2.34
8.57,2.34
12.3,2.34
13.24,2.34
11.92,2.34
8.97,2.34
10.09,2.34
14.06,2.34
7.62,2.22
8.57,2.22
12.3,2.22
13.24,2.22
11.92,2.22
8.97,2.22
10.09,2.22
14.06,2.22
7.67,2.94
8.44,2.94
12.13,2.94
13.13,2.94
11.66,2.94
8.59,2.94
10.39,2.94
14.34,2.94
7.67,2.88
8.44,2.88
12.13,2.88
13.13,2.88
11.66,2.88
8.59,2.88
10.39,2.88
14.34,2.88
7.67,2.88
8.44,2.88
12.13,2.88
13.13,2.88
11.66,2.88
8.59,2.88
10.39,2.88
14.34,2.88
7.67,3.12
8.44,3.12
12.13,3.12
13.13,3.12
11.66,3.12
8.59,3.12
10.39,3.12
14.34,3.12
7.67,3.48
8.44,3.48
12.13,3.48
13.13,3.48
11.66,3.48
8.59,3.48
10.39,3.48
14.34,3.48
7.67,3.6
8.44,3.6
12.13,3.6
13.13,3.6
11.66,3.6
8.59,3.6
10.39,3.6
14.34,3.6
7.67,3.96
8.44,3.96
12.13,3.96
13.13,3.96
11.66,3.96
8.59,3.96
10.39,3.96
14.34,3.96
7.67,4.02
8.44,4.02
12.13,4.02
13.13,4.02
11.66,4.02
8.59,4.02
10.39,4.02
14.34,4.02
7.67,4.8
8.44,4.8
12.13,4.8
13.13,4.8
11.66,4.8
8.59,4.8
10.39,4.8
14.34,4.8
7.67,5.04
8.44,5.04
12.13,5.04
13.13,5.04
11.66,5.04
8.59,5.04
10.39,5.04
14.34,5.04
7.67,3.36
8.44,3.36
12.13,3.36
13.13,3.36
11.66,3.36
8.59,3.36
10.39,3.36
14.34,3.36
7.67,3.12
8.44,3.12
12.13,3.12
13.13,3.12
11.66,3.12
8.59,3.12
10.39,3.12
14.34,3.12
7.67,2.82
8.44,2.82
12.13,2.82
13.13,2.82
11.66,2.82
8.59,2.82
10.39,2.82
14.34,2.82
7.67,3.54
8.44,3.54
12.13,3.54
13.13,3.54
11.66,3.54
8.59,3.54
10.39,3.54
14.34,3.54
7.67,4.26
8.44,4.26
12.13,4.26
13.13,4.26
11.66,4.26
8.59,4.26
10.39,4.26
14.34,4.26
7.67,7.02
8.44,7.02
12.13,7.02
13.13,7.02
11.66,7.02
8.59,7.02
10.39,7.02
14.34,7.02
7.67,3.72
8.44,3.72
12.13,3.72
13.13,3.72
11.66,3.72
8.59,3.72
10.39,3.72
14.34,3.72
7.67,3
8.44,3
12.13,3
13.13,3
11.66,3
8.59,3
10.39,3
14.34,3
7.67,3.42
8.44,3.42
12.13,3.42
13.13,3.42
11.66,3.42
8.59,3.42
10.39,3.42
14.34,3.42
7.67,3.3
8.44,3.3
12.13,3.3
13.13,3.3
11.66,3.3
8.59,3.3
10.39,3.3
14.34,3.3
7.67,4.02
8.44,4.02
12.13,4.02
13.13,4.02
11.66,4.02
8.59,4.02
10.39,4.02
14.34,4.02
7.61,3.18
8.37,3.18
12.34,3.18
13.3,3.18
11.6,3.18
8.75,3.18
10.4,3.18
14.44,3.18
7.61,2.7
8.37,2.7
12.34,2.7
13.3,2.7
11.6,2.7
8.75,2.7
10.4,2.7
14.44,2.7
7.61,3.12
8.37,3.12
12.34,3.12
13.3,3.12
11.6,3.12
8.75,3.12
10.4,3.12
14.44,3.12
7.61,2.88
8.37,2.88
12.34,2.88
13.3,2.88
11.6,2.88
8.75,2.88
10.4,2.88
14.44,2.88
7.61,2.64
8.37,2.64
12.34,2.64
13.3,2.64
11.6,2.64
8.75,2.64
10.4,2.64
14.44,2.64
7.61,3.18
8.37,3.18
12.34,3.18
13.3,3.18
11.6,3.18
8.75,3.18
10.4,3.18
14.44,3.18
7.61,3.9
8.37,3.9
12.34,3.9
13.3,3.9
11.6,3.9
8.75,3.9
10.4,3.9
14.44,3.9
7.61,3.96
8.37,3.96
12.34,3.96
13.3,3.96
11.6,3.96
8.75,3.96
10.4,3.96
14.44,3.96
7.61,3.06
8.37,3.06
12.34,3.06
13.3,3.06
11.6,3.06
8.75,3.06
10.4,3.06
14.44,3.06
7.61,2.46
8.37,2.46
12.34,2.46
13.3,2.46
11.6,2.46
8.75,2.46
10.4,2.46
14.44,2.46
7.61,2.58
8.37,2.58
12.34,2.58
13.3,2.58
11.6,2.58
8.75,2.58
10.4,2.58
14.44,2.58
7.61,2.4
8.37,2.4
12.34,2.4
13.3,2.4
11.6,2.4
8.75,2.4
10.4,2.4
14.44,2.4
7.61,2.16
8.37,2.16
12.34,2.16
13.3,2.16
11.6,2.16
8.75,2.16
10.4,2.16
14.44,2.16
7.61,2.04
8.37,2.04
12.34,2.04
13.3,2.04
11.6,2.04
8.75,2.04
10.4,2.04
14.44,2.04
7.61,2.28
8.37,2.28
12.34,2.28
13.3,2.28
11.6,2.28
8.75,2.28
10.4,2.28
14.44,2.28
7.61,3.3
8.37,3.3
12.34,3.3
13.3,3.3
11.6,3.3
8.75,3.3
10.4,3.3
14.44,3.3
7.61,3
8.37,3
12.34,3
13.3,3
11.6,3
8.75,3
10.4,3
14.44,3
7.61,2.58
8.37,2.58
12.34,2.58
13.3,2.58
11.6,2.58
8.75,2.58
10.4,2.58
14.44,2.58
7.61,2.34
8.37,2.34
12.34,2.34
13.3,2.34
11.6,2.34
8.75,2.34
10.4,2.34
14.44,2.34
7.61,2.46
8.37,2.46
12.34,2.46
13.3,2.46
11.6,2.46
8.75,2.46
10.4,2.46
14.44,2.46
7.73,2.58
8.47,2.58
12.16,2.58
13.41,2.58
11.56,2.58
8.77,2.58
10.37,2.58
14.03,2.58
7.73,2.64
8.47,2.64
12.16,2.64
13.41,2.64
11.56,2.64
8.77,2.64
10.37,2.64
14.03,2.64
7.73,3.24
8.47,3.24
12.16,3.24
13.41,3.24
11.56,3.24
8.77,3.24
10.37,3.24
14.03,3.24
7.73,2.64
8.47,2.64
12.16,2.64
13.41,2.64
11.56,2.64
8.77,2.64
10.37,2.64
14.03,2.64
7.73,2.64
8.47,2.64
12.16,2.64
13.41,2.64
11.56,2.64
8.77,2.64
10.37,2.64
14.03,2.64
7.73,2.88
8.47,2.88
12.16,2.88
13.41,2.88
11.56,2.88
8.77,2.88
10.37,2.88
14.03,2.88
7.73,2.64
8.47,2.64
12.16,2.64
13.41,2.64
11.56,2.64
8.77,2.64
10.37,2.64
14.03,2.64
7.73,2.64
8.47,2.64
12.16,2.64
13.41,2.64
11.56,2.64
8.77,2.64
10.37,2.64
14.03,2.64
7.73,2.52
8.47,2.52
12.16,2.52
13.41,2.52
11.56,2.52
8.77,2.52
10.37,2.52
14.03,2.52
7.73,3.12
8.47,3.12
12.16,3.12
13.41,3.12
11.56,3.12
8.77,3.12
10.37,3.12
14.03,3.12
7.73,3
8.47,3
12.16,3
13.41,3
11.56,3
8.77,3
10.37,3
14.03,3
7.73,2.52
8.47,2.52
12.16,2.52
13.41,2.52
11.56,2.52
8.77,2.52
10.37,2.52
14.03,2.52
7.73,2.34
8.47,2.34
12.16,2.34
13.41,2.34
11.56,2.34
8.77,2.34
10.37,2.34
14.03,2.34
7.73,2.22
8.47,2.22
12.16,2.22
13.41,2.22
11.56,2.22
8.77,2.22
10.37,2.22
14.03,2.22
7.73,2.52
8.47,2.52
12.16,2.52
13.41,2.52
11.56,2.52
8.77,2.52
10.37,2.52
14.03,2.52
7.73,2.52
8.47,2.52
12.16,2.52
13.41,2.52
11.56,2.52
8.77,2.52
10.37,2.52
14.03,2.52
7.73,2.82
8.47,2.82
12.16,2.82
13.41,2.82
11.56,2.82
8.77,2.82
10.37,2.82
14.03,2.82
7.73,2.88
8.47,2.88
12.16,2.88
13.41,2.88
11.56,2.88
8.77,2.88
10.37,2.88
14.03,2.88
7.73,3.12
8.47,3.12
12.16,3.12
13.41,3.12
11.56,3.12
8.77,3.12
10.37,3.12
14.03,3.12
7.73,3.18
8.47,3.18
12.16,3.18
13.41,3.18
11.56,3.18
8.77,3.18
10.37,3.18
14.03,3.18
7.73,2.88
8.47,2.88
12.16,2.88
13.41,2.88
11.56,2.88
8.77,2.88
10.37,2.88
14.03,2.88
7.73,2.7
8.47,2.7
12.16,2.7
13.41,2.7
11.56,2.7
8.77,2.7
10.37,2.7
14.03,2.7
7.73,2.76
8.47,2.76
12.16,2.76
13.41,2.76
11.56,2.76
8.77,2.76
10.37,2.76
14.03,2.76
7.75,2.76
8.45,2.76
12.09,2.76
13.05,2.76
11.5,2.76
8.73,2.76
10.33,2.76
13.87,2.76
7.75,2.7
8.45,2.7
12.09,2.7
13.05,2.7
11.5,2.7
8.73,2.7
10.33,2.7
13.87,2.7
7.75,2.7
8.45,2.7
12.09,2.7
13.05,2.7
11.5,2.7
8.73,2.7
10.33,2.7
13.87,2.7
7.75,2.88
8.45,2.88
12.09,2.88
13.05,2.88
11.5,2.88
8.73,2.88
10.33,2.88
13.87,2.88
7.75,2.64
8.45,2.64
12.09,2.64
13.05,2.64
11.5,2.64
8.73,2.64
10.33,2.64
13.87,2.64
7.75,2.76
8.45,2.76
12.09,2.76
13.05,2.76
11.5,2.76
8.73,2.76
10.33,2.76
13.87,2.76
7.75,3.6
8.45,3.6
12.09,3.6
13.05,3.6
11.5,3.6
8.73,3.6
10.33,3.6
13.87,3.6
7.75,2.76
8.45,2.76
12.09,2.76
13.05,2.76
11.5,2.76
8.73,2.76
10.33,2.76
13.87,2.76
7.75,2.82
8.45,2.82
12.09,2.82
13.05,2.82
11.5,2.82
8.73,2.82
10.33,2.82
13.87,2.82
7.75,2.58
8.45,2.58
12.09,2.58
13.05,2.58
11.5,2.58
8.73,2.58
10.33,2.58
13.87,2.58
7.75,2.46
8.45,2.46
12.09,2.46
13.05,2.46
11.5,2.46
8.73,2.46
10.33,2.46
13.87,2.46
7.75,2.7
8.45,2.7
12.09,2.7
13.05,2.7
11.5,2.7
8.73,2.7
10.33,2.7
13.87,2.7
7.75,2.88
8.45,2.88
12.09,2.88
13.05,2.88
11.5,2.88
8.73,2.88
10.33,2.88
13.87,2.88
7.75,3.36
8.45,3.36
12.09,3.36
13.05,3.36
11.5,3.36
8.73,3.36
10.33,3.36
13.87,3.36
7.75,2.76
8.45,2.76
12.09,2.76
13.05,2.76
11.5,2.76
8.73,2.76
10.33,2.76
13.87,2.76
7.75,2.52
8.45,2.52
12.09,2.52
13.05,2.52
11.5,2.52
8.73,2.52
10.33,2.52
13.87,2.52
7.75,3.06
8.45,3.06
12.09,3.06
13.05,3.06
11.5,3.06
8.73,3.06
10.33,3.06
13.87,3.06
7.75,3.54
8.45,3.54
12.09,3.54
13.05,3.54
11.5,3.54
8.73,3.54
10.33,3.54
13.87,3.54
7.75,3.6
8.45,3.6
12.09,3.6
13.05,3.6
11.5,3.6
8.73,3.6
10.33,3.6
13.87,3.6
7.75,3
8.45,3
12.09,3
13.05,3
11.5,3
8.73,3
10.33,3
13.87,3
7.75,2.52
8.45,2.52
12.09,2.52
13.05,2.52
11.5,2.52
8.73,2.52
10.33,2.52
13.87,2.52
7.84,2.88
8.58,2.88
12.11,2.88
13.03,2.88
11.88,2.88
8.81,2.88
10.33,2.88
14.15,2.88
7.84,3.54
8.58,3.54
12.11,3.54
13.03,3.54
11.88,3.54
8.81,3.54
10.33,3.54
14.15,3.54
7.84,3.12
8.58,3.12
12.11,3.12
13.03,3.12
11.88,3.12
8.81,3.12
10.33,3.12
14.15,3.12
7.84,2.64
8.58,2.64
12.11,2.64
13.03,2.64
11.88,2.64
8.81,2.64
10.33,2.64
14.15,2.64
7.84,2.52
8.58,2.52
12.11,2.52
13.03,2.52
11.88,2.52
8.81,2.52
10.33,2.52
14.15,2.52
7.84,2.76
8.58,2.76
12.11,2.76
13.03,2.76
11.88,2.76
8.81,2.76
10.33,2.76
14.15,2.76
7.84,2.64
8.58,2.64
12.11,2.64
13.03,2.64
11.88,2.64
8.81,2.64
10.33,2.64
14.15,2.64
7.84,2.88
8.58,2.88
12.11,2.88
13.03,2.88
11.88,2.88
8.81,2.88
10.33,2.88
14.15,2.88
7.84,3.24
8.58,3.24
12.11,3.24
13.03,3.24
11.88,3.24
8.81,3.24
10.33,3.24
14.15,3.24
7.84,2.88
8.58,2.88
12.11,2.88
13.03,2.88
11.88,2.88
8.81,2.88
10.33,2.88
14.15,2.88
7.84,2.82
8.58,2.82
12.11,2.82
13.03,2.82
11.88,2.82
8.81,2.82
10.33,2.82
14.15,2.82
7.84,2.82
8.58,2.82
12.11,2.82
13.03,2.82
11.88,2.82
8.81,2.82
10.33,2.82
14.15,2.82
7.84,2.52
8.58,2.52
12.11,2.52
13.03,2.52
11.88,2.52
8.81,2.52
10.33,2.52
14.15,2.52
7.84,2.88
8.58,2.88
12.11,2.88
13.03,2.88
11.88,2.88
8.81,2.88
10.33,2.88
14.15,2.88
7.84,2.64
8.58,2.64
12.11,2.64
13.03,2.64
11.88,2.64
8.81,2.64
10.33,2.64
14.15,2.64
7.84,4.08
8.58,4.08
12.11,4.08
13.03,4.08
11.88,4.08
8.81,4.08
10.33,4.08
14.15,4.08
7.84,4.02
8.58,4.02
12.11,4.02
13.03,4.02
11.88,4.02
8.81,4.02
10.33,4.02
14.15,4.02
7.84,3.42
8.58,3.42
12.11,3.42
13.03,3.42
11.88,3.42
8.81,3.42
10.33,3.42
14.15,3.42
7.84,3.9
8.58,3.9
12.11,3.9
13.03,3.9
11.88,3.9
8.81,3.9
10.33,3.9
14.15,3.9
7.84,3.9
8.58,3.9
12.11,3.9
13.03,3.9
11.88,3.9
8.81,3.9
10.33,3.9
14.15,3.9
7.84,5.34
8.58,5.34
12.11,5.34
13.03,5.34
11.88,5.34
8.81,5.34
10.33,5.34
14.15,5.34
7.71,6.96
9.03,6.96
12.22,6.96
13.18,6.96
11.68,6.96
9.3,6.96
10.53,6.96
14.81,6.96
7.71,3.48
9.03,3.48
12.22,3.48
13.18,3.48
11.68,3.48
9.3,3.48
10.53,3.48
14.81,3.48
7.71,2.76
9.03,2.76
12.22,2.76
13.18,2.76
11.68,2.76
9.3,2.76
10.53,2.76
14.81,2.76
7.71,2.94
9.03,2.94
12.22,2.94
13.18,2.94
11.68,2.94
9.3,2.94
10.53,2.94
14.81,2.94
7.71,5.04
9.03,5.04
12.22,5.04
13.18,5.04
11.68,5.04
9.3,5.04
10.53,5.04
14.81,5.04
7.71,9.48
9.03,9.48
12.22,9.48
13.18,9.48
11.68,9.48
9.3,9.48
10.53,9.48
14.81,9.48
7.71,12.18
9.03,12.18
12.22,12.18
13.18,12.18
11.68,12.18
9.3,12.18
10.53,12.18
14.81,12.18
7.71,5.04
9.03,5.04
12.22,5.04
13.18,5.04
11.68,5.04
9.3,5.04
10.53,5.04
14.81,5.04
7.71,2.82
9.03,2.82
12.22,2.82
13.18,2.82
11.68,2.82
9.3,2.82
10.53,2.82
14.81,2.82
7.71,2.4
9.03,2.4
12.22,2.4
13.18,2.4
11.68,2.4
9.3,2.4
10.53,2.4
14.81,2.4
7.71,2.46
9.03,2.46
12.22,2.46
13.18,2.46
11.68,2.46
9.3,2.46
10.53,2.46
14.81,2.46
7.71,2.52
9.03,2.52
12.22,2.52
13.18,2.52
11.68,2.52
9.3,2.52
10.53,2.52
14.81,2.52
7.71,2.88
9.03,2.88
12.22,2.88
13.18,2.88
11.68,2.88
9.3,2.88
10.53,2.88
14.81,2.88
7.71,3.48
9.03,3.48
12.22,3.48
13.18,3.48
11.68,3.48
9.3,3.48
10.53,3.48
14.81,3.48
7.71,3.18
9.03,3.18
12.22,3.18
13.18,3.18
11.68,3.18
9.3,3.18
10.53,3.18
14.81,3.18
7.71,3.54
9.03,3.54
12.22,3.54
13.18,3.54
11.68,3.54
9.3,3.54
10.53,3.54
14.81,3.54
7.71,3.96
9.03,3.96
12.22,3.96
13.18,3.96
11.68,3.96
9.3,3.96
10.53,3.96
14.81,3.96
7.71,3.06
9.03,3.06
12.22,3.06
13.18,3.06
11.68,3.06
9.3,3.06
10.53,3.06
14.81,3.06
7.71,2.94
9.03,2.94
12.22,2.94
13.18,2.94
11.68,2.94
9.3,2.94
10.53,2.94
14.81,2.94
7.71,3.18
9.03,3.18
12.22,3.18
13.18,3.18
11.68,3.18
9.3,3.18
10.53,3.18
14.81,3.18
7.71,2.76
9.03,2.76
12.22,2.76
13.18,2.76
11.68,2.76
9.3,2.76
10.53,2.76
14.81,2.76
7.71,2.7
9.03,2.7
12.22,2.7
13.18,2.7
11.68,2.7
9.3,2.7
10.53,2.7
14.81,2.7
8.04,3.12
9.3,3.12
12.02,3.12
12.63,3.12
11.62,3.12
9.67,3.12
10.87,3.12
15.05,3.12
8.04,3.78
9.3,3.78
12.02,3.78
12.63,3.78
11.62,3.78
9.67,3.78
10.87,3.78
15.05,3.78
8.04,3.78
9.3,3.78
12.02,3.78
12.63,3.78
11.62,3.78
9.67,3.78
10.87,3.78
15.05,3.78
8.04,3.9
9.3,3.9
12.02,3.9
12.63,3.9
11.62,3.9
9.67,3.9
10.87,3.9
15.05,3.9
8.04,2.76
9.3,2.76
12.02,2.76
12.63,2.76
11.62,2.76
9.67,2.76
10.87,2.76
15.05,2.76
8.04,4.74
9.3,4.74
12.02,4.74
12.63,4.74
11.62,4.74
9.67,4.74
10.87,4.74
15.05,4.74
8.04,7.26
9.3,7.26
12.02,7.26
12.63,7.26
11.62,7.26
9.67,7.26
10.87,7.26
15.05,7.26
8.04,3.72
9.3,3.72
12.02,3.72
12.63,3.72
11.62,3.72
9.67,3.72
10.87,3.72
15.05,3.72
8.04,2.64
9.3,2.64
12.02,2.64
12.63,2.64
11.62,2.64
9.67,2.64
10.87,2.64
15.05,2.64
8.04,2.58
9.3,2.58
12.02,2.58
12.63,2.58
11.62,2.58
9.67,2.58
10.87,2.58
15.05,2.58
8.04,4.92
9.3,4.92
12.02,4.92
12.63,4.92
11.62,4.92
9.67,4.92
10.87,4.92
15.05,4.92
8.04,4.62
9.3,4.62
12.02,4.62
12.63,4.62
11.62,4.62
9.67,4.62
10.87,4.62
15.05,4.62
8.04,5.34
9.3,5.34
12.02,5.34
12.63,5.34
11.62,5.34
9.67,5.34
10.87,5.34
15.05,5.34
8.04,8.1
9.3,8.1
12.02,8.1
12.63,8.1
11.62,8.1
9.67,8.1
10.87,8.1
15.05,8.1
8.04,12.42
9.3,12.42
12.02,12.42
12.63,12.42
11.62,12.42
9.67,12.42
10.87,12.42
15.05,12.42
8.04,4.26
9.3,4.26
12.02,4.26
12.63,4.26
11.62,4.26
9.67,4.26
10.87,4.26
15.05,4.26
8.04,3.6
9.3,3.6
12.02,3.6
12.63,3.6
11.62,3.6
9.67,3.6
10.87,3.6
15.05,3.6
8.04,3.6
9.3,3.6
12.02,3.6
12.63,3.6
11.62,3.6
9.67,3.6
10.87,3.6
15.05,3.6
8.04,4.14
9.3,4.14
12.02,4.14
12.63,4.14
11.62,4.14
9.67,4.14
10.87,4.14
15.05,4.14
8.04,5.4
9.3,5.4
12.02,5.4
12.63,5.4
11.62,5.4
9.67,5.4
10.87,5.4
15.05,5.4
8.11,4.38
9.46,4.38
12.05,4.38
12.69,4.38
11.63,4.38
9.57,4.38
10.79,4.38
15.2,4.38
8.11,4.86
9.46,4.86
12.05,4.86
12.69,4.86
11.63,4.86
9.57,4.86
10.79,4.86
15.2,4.86
8.11,3.12
9.46,3.12
12.05,3.12
12.69,3.12
11.63,3.12
9.57,3.12
10.79,3.12
15.2,3.12
8.11,3.12
9.46,3.12
12.05,3.12
12.69,3.12
11.63,3.12
9.57,3.12
10.79,3.12
15.2,3.12
8.11,3.06
9.46,3.06
12.05,3.06
12.69,3.06
11.63,3.06
9.57,3.06
10.79,3.06
15.2,3.06
8.11,3.9
9.46,3.9
12.05,3.9
12.69,3.9
11.63,3.9
9.57,3.9
10.79,3.9
15.2,3.9
8.11,3.6
9.46,3.6
12.05,3.6
12.69,3.6
11.63,3.6
9.57,3.6
10.79,3.6
15.2,3.6
8.11,3.06
9.46,3.06
12.05,3.06
12.69,3.06
11.63,3.06
9.57,3.06
10.79,3.06
15.2,3.06
8.11,2.64
9.46,2.64
12.05,2.64
12.69,2.64
11.63,2.64
9.57,2.64
10.79,2.64
15.2,2.64
8.11,2.58
9.46,2.58
12.05,2.58
12.69,2.58
11.63,2.58
9.57,2.58
10.79,2.58
15.2,2.58
8.11,2.52
9.46,2.52
12.05,2.52
12.69,2.52
11.63,2.52
9.57,2.52
10.79,2.52
15.2,2.52
8.11,2.64
9.46,2.64
12.05,2.64
12.69,2.64
11.63,2.64
9.57,2.64
10.79,2.64
15.2,2.64
8.11,2.82
9.46,2.82
12.05,2.82
12.69,2.82
11.63,2.82
9.57,2.82
10.79,2.82
15.2,2.82
8.11,3
9.46,3
12.05,3
12.69,3
11.63,3
9.57,3
10.79,3
15.2,3
8.11,3
9.46,3
12.05,3
12.69,3
11.63,3
9.57,3
10.79,3
15.2,3
8.11,2.94
9.46,2.94
12.05,2.94
12.69,2.94
11.63,2.94
9.57,2.94
10.79,2.94
15.2,2.94
8.11,2.4
9.46,2.4
12.05,2.4
12.69,2.4
11.63,2.4
9.57,2.4
10.79,2.4
15.2,2.4
8.11,2.76
9.46,2.76
12.05,2.76
12.69,2.76
11.63,2.76
9.57,2.76
10.79,2.76
15.2,2.76
8.11,3.48
9.46,3.48
12.05,3.48
12.69,3.48
11.63,3.48
9.57,3.48
10.79,3.48
15.2,3.48
8.11,3.12
9.46,3.12
12.05,3.12
12.69,3.12
11.63,3.12
9.57,3.12
10.79,3.12
15.2,3.12
8.11,2.34
9.46,2.34
12.05,2.34
12.69,2.34
11.63,2.34
9.57,2.34
10.79,2.34
15.2,2.34
8.11,2.46
9.46,2.46
12.05,2.46
12.69,2.46
11.63,2.46
9.57,2.46
10.79,2.46
15.2,2.46
8.11,2.58
9.46,2.58
12.05,2.58
12.69,2.58
11.63,2.58
9.57,2.58
10.79,2.58
15.2,2.58
7.93,3.3
9.05,3.3
11.84,3.3
12.49,3.3
11.45,3.3
9.23,3.3
10.58,3.3
14.26,3.3
7.93,3.12
9.05,3.12
11.84,3.12
12.49,3.12
11.45,3.12
9.23,3.12
10.58,3.12
14.26,3.12
7.93,2.28
9.05,2.28
11.84,2.28
12.49,2.28
11.45,2.28
9.23,2.28
10.58,2.28
14.26,2.28
7.93,2.46
9.05,2.46
11.84,2.46
12.49,2.46
11.45,2.46
9.23,2.46
10.58,2.46
14.26,2.46
7.93,2.76
9.05,2.76
11.84,2.76
12.49,2.76
11.45,2.76
9.23,2.76
10.58,2.76
14.26,2.76
7.93,2.82
9.05,2.82
11.84,2.82
12.49,2.82
11.45,2.82
9.23,2.82
10.58,2.82
14.26,2.82
7.93,3.06
9.05,3.06
11.84,3.06
12.49,3.06
11.45,3.06
9.23,3.06
10.58,3.06
14.26,3.06
7.93,3.3
9.05,3.3
11.84,3.3
12.49,3.3
11.45,3.3
9.23,3.3
10.58,3.3
14.26,3.3
7.93,3.42
9.05,3.42
11.84,3.42
12.49,3.42
11.45,3.42
9.23,3.42
10.58,3.42
14.26,3.42
7.93,2.52
9.05,2.52
11.84,2.52
12.49,2.52
11.45,2.52
9.23,2.52
10.58,2.52
14.26,2.52
7.93,2.16
9.05,2.16
11.84,2.16
12.49,2.16
11.45,2.16
9.23,2.16
10.58,2.16
14.26,2.16
7.93,2.34
9.05,2.34
11.84,2.34
12.49,2.34
11.45,2.34
9.23,2.34
10.58,2.34
14.26,2.34
7.93,2.4
9.05,2.4
11.84,2.4
12.49,2.4
11.45,2.4
9.23,2.4
10.58,2.4
14.26,2.4
7.93,2.52
9.05,2.52
11.84,2.52
12.49,2.52
11.45,2.52
9.23,2.52
10.58,2.52
14.26,2.52
7.93,2.58
9.05,2.58
11.84,2.58
12.49,2.58
11.45,2.58
9.23,2.58
10.58,2.58
14.26,2.58
7.93,2.58
9.05,2.58
11.84,2.58
12.49,2.58
11.45,2.58
9.23,2.58
10.58,2.58
14.26,2.58
7.93,3.06
9.05,3.06
11.84,3.06
12.49,3.06
11.45,3.06
9.23,3.06
10.58,3.06
14.26,3.06
7.93,3.06
9.05,3.06
11.84,3.06
12.49,3.06
11.45,3.06
9.23,3.06
10.58,3.06
14.26,3.06
7.93,2.7
9.05,2.7
11.84,2.7
12.49,2.7
11.45,2.7
9.23,2.7
10.58,2.7
14.26,2.7
7.93,2.58
9.05,2.58
11.84,2.58
12.49,2.58
11.45,2.58
9.23,2.58
10.58,2.58
14.26,2.58
7.93,2.34
9.05,2.34
11.84,2.34
12.49,2.34
11.45,2.34
9.23,2.34
10.58,2.34
14.26,2.34
8.05,2.34
8.85,2.34
11.47,2.34
12.58,2.34
11.13,2.34
8.86,2.34
10.22,2.34
13.52,2.34
8.05,2.46
8.85,2.46
11.47,2.46
12.58,2.46
11.13,2.46
8.86,2.46
10.22,2.46
13.52,2.46
8.05,2.58
8.85,2.58
11.47,2.58
12.58,2.58
11.13,2.58
8.86,2.58
10.22,2.58
13.52,2.58
8.05,2.34
8.85,2.34
11.47,2.34
12.58,2.34
11.13,2.34
8.86,2.34
10.22,2.34
13.52,2.34
8.05,2.34
8.85,2.34
11.47,2.34
12.58,2.34
11.13,2.34
8.86,2.34
10.22,2.34
13.52,2.34
8.05,2.88
8.85,2.88
11.47,2.88
12.58,2.88
11.13,2.88
8.86,2.88
10.22,2.88
13.52,2.88
8.05,2.7
8.85,2.7
11.47,2.7
12.58,2.7
11.13,2.7
8.86,2.7
10.22,2.7
13.52,2.7
8.05,2.34
8.85,2.34
11.47,2.34
12.58,2.34
11.13,2.34
8.86,2.34
10.22,2.34
13.52,2.34
8.05,2.46
8.85,2.46
11.47,2.46
12.58,2.46
11.13,2.46
8.86,2.46
10.22,2.46
13.52,2.46
8.05,2.34
8.85,2.34
11.47,2.34
12.58,2.34
11.13,2.34
8.86,2.34
10.22,2.34
13.52,2.34
8.05,2.52
8.85,2.52
